"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"51167",1089,925,256,"Russell","VA"
"47131",1514,1357,462,"Obion","TN"
"55027",1100,903,1176,"Dodge","WI"
"72111",NA,NA,NA,"Peñuelas",NA
"72031",NA,NA,NA,"Carolina",NA
"48249",2280,1921,449,"Jim Wells","TX"
"48445",1932,1728,107,"Terry","TX"
"27031",1772,1545,99,"Cook","MN"
"48337",2003,1709,255,"Montague","TX"
"05007",1708,1404,6503,"Benton","AR"
"06065",1512,1121,60476,"Riverside","CA"
"06041",2524,1667,2232,"Marin","CA"
"13191",2030,1622,165,"McIntosh","GA"
"13027",1541,1304,193,"Brooks","GA"
"17023",1531,1289,92,"Clark","IL"
"18083",1552,1414,495,"Knox","IN"
"18171",1528,1334,98,"Warren","IN"
"21213",1548,1335,330,"Simpson","KY"
"22037",1826,1561,282,"East Feliciana","LA"
"23017",1231,997,663,"Oxford","ME"
"26053",NA,NA,NA,"Gogebic","MI"
"28141",1581,1347,121,"Tishomingo","MS"
"32003",1055,811,58529,"Clark","NV"
"29003",1431,1236,363,"Andrew","MO"
"38095",NA,NA,NA,"Towner","ND"
"38087",NA,NA,NA,"Slope","ND"
"17169",NA,NA,NA,"Schuyler","IL"
"18093",1507,1289,595,"Lawrence","IN"
"20003",NA,NA,NA,"Anderson","KS"
"20127",NA,NA,NA,"Morris","KS"
"21049",1340,1183,978,"Clark","KY"
"23009",1253,993,569,"Hancock","ME"
"22051",3446,3167,11341,"Jefferson","LA"
"27029",1420,1262,113,"Clearwater","MN"
"28089",2073,1669,2905,"Madison","MS"
"28105",1759,1506,381,"Oktibbeha","MS"
"22075",3970,3500,364,"Plaquemines","LA"
"37193",1200,968,1069,"Wilkes","NC"
"35001",1183,942,23023,"Bernalillo","NM"
"27095",1691,1501,785,"Mille Lacs","MN"
"21161",1127,1010,144,"Mason","KY"
"28161",1844,1624,41,"Yalobusha","MS"
"28163",2263,1870,160,"Yazoo","MS"
"39027",1324,1126,545,"Clinton","OH"
"41071",1118,825,2857,"Yamhill","OR"
"47175",1486,1309,33,"Van Buren","TN"
"48293",1721,1385,166,"Limestone","TX"
"48289",1857,1443,86,"Leon","TX"
"51061",1468,1140,4540,"Fauquier","VA"
"48329",1884,1521,3997,"Midland","TX"
"48241",1757,1534,224,"Jasper","TX"
"72075",NA,NA,NA,"Juana Díaz",NA
"55079",1186,935,14797,"Milwaukee","WI"
"72087",NA,NA,NA,"Loíza",NA
"01039",1766,1600,552,"Covington","AL"
"55075",1095,957,540,"Marinette","WI"
"56039",2121,1746,350,"Teton","WY"
"26055",2220,1931,350,"Grand Traverse","MI"
"20047",NA,NA,NA,"Edwards","KS"
"38043",NA,NA,NA,"Kidder","ND"
"13083",1749,1491,380,"Dade","GA"
"13317",1665,1432,89,"Wilkes","GA"
"30071",1738,1623,64,"Phillips","MT"
"38023",NA,NA,NA,"Divide","ND"
"22041",1309,894,122,"Franklin","LA"
"17161",1148,960,2911,"Rock Island","IL"
"51109",1393,1122,1821,"Louisa","VA"
"46065",NA,NA,NA,"Hughes","SD"
"72145",NA,NA,NA,"Vega Baja",NA
"48161",1779,1546,161,"Freestone","TX"
"72011",NA,NA,NA,"Añasco",NA
"40047",2137,1940,1261,"Garfield","OK"
"04017",1188,972,1411,"Navajo","AZ"
"09005",1671,1333,4381,"Litchfield","CT"
"16075",944,765,525,"Payette","ID"
"16049",1223,915,327,"Idaho","ID"
"19053",1798,1408,58,"Decatur","IA"
"20033",NA,NA,NA,"Comanche","KS"
"22077",1937,1603,210,"Pointe Coupee","LA"
"22011",1227,1000,783,"Beauregard","LA"
"26151",1321,1131,445,"Sanilac","MI"
"27037",1986,1769,19918,"Dakota","MN"
"29147",1357,1265,278,"Nodaway","MO"
"13173",1333,1080,241,"Lanier","GA"
"29087",1780,1729,39,"Holt","MO"
"30101",1386,1273,104,"Toole","MT"
"22125",1865,1585,185,"West Feliciana","LA"
"30091",1811,1645,43,"Sheridan","MT"
"40075",2402,1862,44,"Kiowa","OK"
"54081",1257,1030,898,"Raleigh","WV"
"55091",NA,NA,NA,"Pepin","WI"
"56033",1469,1252,597,"Sheridan","WY"
"48115",1964,1654,78,"Dawson","TX"
"40135",1854,1539,334,"Sequoyah","OK"
"04019",1079,852,37670,"Pima","AZ"
"05081",1501,1489,100,"Little River","AR"
"08009",NA,NA,NA,"Baca","CO"
"13233",1475,1310,932,"Polk","GA"
"13251",1636,1531,265,"Screven","GA"
"13105",1387,1159,272,"Elbert","GA"
"17013",NA,NA,NA,"Calhoun","IL"
"17003",NA,NA,NA,"Alexander","IL"
"18141",1258,1048,6016,"St. Joseph","IN"
"19061",1292,1129,1183,"Dubuque","IA"
"12053",1604,1274,5437,"Hernando","FL"
"12057",2213,1771,38724,"Hillsborough","FL"
"21041",1332,1191,103,"Carroll","KY"
"22017",1563,1295,5787,"Caddo","LA"
"26163",1882,1540,35849,"Wayne","MI"
"26009",1489,1089,307,"Antrim","MI"
"28157",NA,NA,NA,"Wilkinson","MS"
"30083",2141,1961,158,"Richland","MT"
"12037",3485,3083,180,"Franklin","FL"
"21005",1436,1284,552,"Anderson","KY"
"29103",NA,NA,NA,"Knox","MO"
"38017",1558,1303,4072,"Cass","ND"
"21105",NA,NA,NA,"Hickman","KY"
"29163",1568,1412,141,"Pike","MO"
"40139",2091,1959,177,"Texas","OK"
"21051",NA,NA,NA,"Clay","KY"
"38085",NA,NA,NA,"Sioux","ND"
"17085",1282,1102,172,"Jo Daviess","IL"
"45021",1181,1031,783,"Cherokee","SC"
"53063",1025,817,17467,"Spokane","WA"
"54053",1236,1090,147,"Mason","WV"
"47031",1376,1180,1018,"Coffee","TN"
"48141",1305,1002,17589,"El Paso","TX"
"49051",1207,915,1035,"Wasatch","UT"
"04011",NA,NA,NA,"Greenlee","AZ"
"06059",1703,1115,33741,"Orange","CA"
"06035",1308,1081,545,"Lassen","CA"
"09009",1892,1539,19437,"New Haven","CT"
"16041",1141,885,328,"Franklin","ID"
"37055",3550,3236,1995,"Dare","NC"
"38053",1618,1407,104,"McKenzie","ND"
"36031",1470,1106,445,"Essex","NY"
"41037",1139,910,77,"Lake","OR"
"45053",1925,1576,474,"Jasper","SC"
"46053",NA,NA,NA,"Gregory","SD"
"01101",1469,1216,7057,"Montgomery","AL"
"02110",1601,1327,1380,"Juneau","AK"
"02290",NA,NA,NA,"Yukon-Koyukuk","AK"
"06019",1181,903,27836,"Fresno","CA"
"12095",1785,1436,35950,"Orange","FL"
"13231",1484,1307,513,"Pike","GA"
"13217",1578,1354,4060,"Newton","GA"
"30003",1456,1371,61,"Big Horn","MT"
"31161",NA,NA,NA,"Sheridan","NE"
"31181",NA,NA,NA,"Webster","NE"
"36073",1100,894,599,"Orleans","NY"
"37031",3024,2681,2863,"Carteret","NC"
"39105",1455,1269,102,"Meigs","OH"
"13319",1422,1244,108,"Wilkinson","GA"
"48295",NA,NA,NA,"Lipscomb","TX"
"41057",1211,876,566,"Tillamook","OR"
"47103",1574,1389,621,"Lincoln","TN"
"47051",1476,1303,651,"Franklin","TN"
"55109",1573,1294,2378,"St. Croix","WI"
"01065",1777,1595,91,"Hale","AL"
"02198",NA,NA,NA,"Prince of Wales-Hyder","AK"
"02220",NA,NA,NA,"Sitka","AK"
"08015",1257,1043,556,"Chaffee","CO"
"12049",1996,1701,172,"Hardee","FL"
"13121",2517,2003,29666,"Fulton","GA"
"13235",1520,1411,163,"Pulaski","GA"
"13227",1553,1278,957,"Pickens","GA"
"13097",1572,1336,5649,"Douglas","GA"
"16015",1360,948,229,"Boise","ID"
"19197",1436,1219,134,"Wright","IA"
"19073",1286,1185,134,"Greene","IA"
"18045",1487,1286,197,"Fountain","IN"
"18037",1395,1203,1037,"Dubois","IN"
"21199",1535,1302,870,"Pulaski","KY"
"19055",1353,1292,110,"Delaware","IA"
"21089",1653,1438,369,"Greenup","KY"
"24027",1835,1432,14658,"Howard","MD"
"22121",1569,1324,630,"West Baton Rouge","LA"
"31175",NA,NA,NA,"Valley","NE"
"31011",NA,NA,NA,"Boone","NE"
"31109",1686,1489,10857,"Lancaster","NE"
"35027",1582,1323,357,"Lincoln","NM"
"42019",1115,877,5240,"Butler","PA"
"45023",1408,1205,378,"Chester","SC"
"47005",1567,1432,179,"Benton","TN"
"48201",2142,1691,66466,"Harris","TX"
"48209",1854,1349,4922,"Hays","TX"
"48287",1730,1392,130,"Lee","TX"
"48429",2325,1932,36,"Stephens","TX"
"48005",1562,1296,746,"Angelina","TX"
"48073",2021,1482,451,"Cherokee","TX"
"51033",1277,963,1487,"Caroline","VA"
"72049",NA,NA,NA,"Culebra",NA
"53017",1086,861,1050,"Douglas","WA"
"18013",1711,1458,390,"Brown","IN"
"19039",1432,1178,122,"Clarke","IA"
"39073",1320,1155,310,"Hocking","OH"
"12003",1493,1271,447,"Baker","FL"
"19071",1505,1206,122,"Fremont","IA"
"12075",1763,1425,509,"Levy","FL"
"39013",1194,1007,899,"Belmont","OH"
"19031",1248,1123,312,"Cedar","IA"
"37153",1442,1245,793,"Richmond","NC"
"12127",1625,1363,17859,"Volusia","FL"
"37069",1434,1222,2190,"Franklin","NC"
"13279",1797,1619,448,"Toombs","GA"
"29159",1485,1326,799,"Pettis","MO"
"21091",1696,1534,76,"Hancock","KY"
"21001",1527,1479,92,"Adair","KY"
"30059",NA,NA,NA,"Meagher","MT"
"36051",1211,929,842,"Livingston","NY"
"51036",1378,1053,267,"Charles City","VA"
"45061",1648,1344,165,"Lee","SC"
"45017",1434,1316,239,"Calhoun","SC"
"48171",2422,1486,322,"Gillespie","TX"
"48349",1703,1399,552,"Navarro","TX"
"48347",1284,965,349,"Nacogdoches","TX"
"48255",1928,1427,45,"Karnes","TX"
"49045",962,698,2275,"Tooele","UT"
"49025",920,763,62,"Kane","UT"
"51730",1207,958,978,"Petersburg","VA"
"54107",1136,961,1473,"Wood","WV"
"53001",1142,965,195,"Adams","WA"
"54045",1643,1443,64,"Logan","WV"
"17099",1387,1140,1196,"LaSalle","IL"
"18041",1174,1062,197,"Fayette","IN"
"36049",1446,1197,187,"Lewis","NY"
"39163",1607,1271,56,"Vinton","OH"
"20151",NA,NA,NA,"Pratt","KS"
"20069",NA,NA,NA,"Gray","KS"
"28117",1699,1553,171,"Prentiss","MS"
"28115",1861,1603,266,"Pontotoc","MS"
"28025",2391,2081,123,"Clay","MS"
"29207",1467,1263,245,"Stoddard","MO"
"29001",1320,1206,183,"Adair","MO"
"37099",1309,1026,592,"Jackson","NC"
"21057",NA,NA,NA,"Cumberland","KY"
"21217",1598,1443,194,"Taylor","KY"
"30035",1154,1064,94,"Glacier","MT"
"16001",996,756,14121,"Ada","ID"
"31113",NA,NA,NA,"Logan","NE"
"44001",2495,2036,1136,"Bristol","RI"
"23013",1361,996,396,"Knox","ME"
"25027",1643,1357,16936,"Worcester","MA"
"26011",1379,1094,138,"Arenac","MI"
"29155",NA,NA,NA,"Pemiscot","MO"
"31021",1529,1373,105,"Burt","NE"
"33019",1405,1160,537,"Sullivan","NH"
"35025",2118,1867,1100,"Lea","NM"
"37149",1428,1162,483,"Polk","NC"
"37053",2789,2488,1590,"Currituck","NC"
"39035",1316,1071,26080,"Cuyahoga","OH"
"42071",994,734,14085,"Lancaster","PA"
"37141",2980,2628,2072,"Pender","NC"
"48427",1710,1397,212,"Starr","TX"
"41059",1127,847,1372,"Umatilla","OR"
"42095",1222,906,9281,"Northampton","PA"
"54073",984,886,64,"Pleasants","WV"
"45051",2119,1778,9297,"Horry","SC"
"02130",1492,1212,302,"Ketchikan Gateway","AK"
"05087",1675,1353,170,"Madison","AR"
"06029",1159,912,24296,"Kern","CA"
"12083",1324,1075,8784,"Marion","FL"
"17039",1325,1047,168,"De Witt","IL"
"28007",1667,1574,113,"Attala","MS"
"21121",1548,1327,226,"Knox","KY"
"21113",1741,1374,1422,"Jessamine","KY"
"22093",2091,1897,277,"St. James","LA"
"22095",2338,2060,1112,"St. John the Baptist","LA"
"23019",1060,807,1918,"Penobscot","ME"
"28097",NA,NA,NA,"Montgomery","MS"
"31053",1736,1477,727,"Dodge","NE"
"29219",1678,1440,801,"Warren","MO"
"35061",1713,1406,1857,"Valencia","NM"
"37167",1142,973,922,"Stanly","NC"
"38061",1629,1161,54,"Mountrail","ND"
"31089",1519,1369,90,"Holt","NE"
"39151",1106,948,9220,"Stark","OH"
"42119",1140,862,477,"Union","PA"
"42065",829,675,354,"Jefferson","PA"
"45067",1487,1343,268,"Marion","SC"
"47141",1289,1102,1476,"Putnam","TN"
"48113",1662,1294,40785,"Dallas","TX"
"48491",1718,1324,17014,"Williamson","TX"
"17137",1215,1091,147,"Morgan","IL"
"18101",1519,1300,187,"Martin","IN"
"29057",NA,NA,NA,"Dade","MO"
"18113",1245,1077,839,"Noble","IN"
"20095",2188,1773,25,"Kingman","KS"
"21129",NA,NA,NA,"Lee","KY"
"20043",NA,NA,NA,"Doniphan","KS"
"28151",2043,1805,377,"Washington","MS"
"21103",1714,1522,278,"Henry","KY"
"29215",1568,1327,125,"Texas","MO"
"35051",1032,873,70,"Sierra","NM"
"30033",NA,NA,NA,"Garfield","MT"
"39141",994,659,570,"Ross","OH"
"35028",1489,1304,339,"Los Alamos","NM"
"40123",2175,1975,525,"Pontotoc","OK"
"45075",1661,1462,1093,"Orangeburg","SC"
"46067",NA,NA,NA,"Hutchinson","SD"
"47149",1502,1304,11308,"Rutherford","TN"
"51173",1018,838,432,"Smyth","VA"
"48131",NA,NA,NA,"Duval","TX"
"48465",1115,865,606,"Val Verde","TX"
"49013",1240,893,240,"Duchesne","UT"
"49023",797,686,214,"Juab","UT"
"55111",1160,937,832,"Sauk","WI"
"72035",NA,NA,NA,"Cayey",NA
"01079",1635,1492,659,"Lawrence","AL"
"01085",2004,1817,81,"Lowndes","AL"
"51091",1075,873,33,"Highland","VA"
"53041",1275,1008,1748,"Lewis","WA"
"18103",1312,1177,507,"Miami","IN"
"18159",1587,1350,225,"Tipton","IN"
"18139",1421,1193,378,"Rush","IN"
"48039",2425,2009,7987,"Brazoria","TX"
"48245",2187,1900,3932,"Jefferson","TX"
"06105",1484,1213,171,"Trinity","CA"
"08027",1902,1443,147,"Custer","CO"
"13079",1533,1296,291,"Crawford","GA"
"16023",1171,751,31,"Butte","ID"
"16085",1286,1016,299,"Valley","ID"
"33013",1530,1220,3417,"Merrimack","NH"
"28071",2762,2379,592,"Lafayette","MS"
"20145",NA,NA,NA,"Pawnee","KS"
"20029",1965,1754,92,"Cloud","KS"
"20111",1607,1410,546,"Lyon","KS"
"21169",1475,1510,40,"Metcalfe","KY"
"29139",1799,1500,94,"Montgomery","MO"
"22059",945,673,64,"LaSalle","LA"
"29077",1390,1223,9409,"Greene","MO"
"53061",1275,977,23931,"Snohomish","WA"
"51149",1195,991,1522,"Prince George","VA"
"55107",1167,1097,125,"Rusk","WI"
"55031",1263,1062,864,"Douglas","WI"
"54013",NA,NA,NA,"Calhoun","WV"
"56007",1216,997,450,"Carbon","WY"
"34033",1984,1649,1607,"Salem","NJ"
"08061",NA,NA,NA,"Kiowa","CO"
"26089",2675,2681,27,"Leelanau","MI"
"27117",1564,1261,76,"Pipestone","MN"
"39039",1174,987,219,"Defiance","OH"
"37191",1413,1256,4739,"Wayne","NC"
"21157",1750,1525,415,"Marshall","KY"
"21177",1727,1496,306,"Muhlenberg","KY"
"40053",NA,NA,NA,"Grant","OK"
"13175",2003,1764,1030,"Laurens","GA"
"21203",1729,1416,33,"Rockcastle","KY"
"51750",944,794,463,"Radford","VA"
"46105",NA,NA,NA,"Perkins","SD"
"41023",NA,NA,NA,"Grant","OR"
"13177",1453,1216,1509,"Lee","GA"
"29113",1652,1422,1398,"Lincoln","MO"
"01049",1673,1452,601,"DeKalb","AL"
"05015",1740,1578,346,"Carroll","AR"
"05041",1513,1291,80,"Desha","AR"
"08017",NA,NA,NA,"Cheyenne","CO"
"12085",2760,2349,3916,"Martin","FL"
"12031",1486,1209,28470,"Duval","FL"
"48455",1833,1345,75,"Trinity","TX"
"48373",1828,1575,348,"Polk","TX"
"55139",1060,852,3057,"Winnebago","WI"
"72027",NA,NA,NA,"Camuy",NA
"48077",1715,1492,162,"Clay","TX"
"55133",1226,1007,9480,"Waukesha","WI"
"51650",1728,1376,7158,"Hampton","VA"
"55047",1098,926,132,"Green Lake","WI"
"53011",1082,856,14483,"Clark","WA"
"26155",1438,1226,1336,"Shiawassee","MI"
"08023",NA,NA,NA,"Costilla","CO"
"27081",1813,1373,54,"Lincoln","MN"
"37119",1396,1061,38498,"Mecklenburg","NC"
"27035",1693,1434,1695,"Crow Wing","MN"
"28127",1932,1670,175,"Simpson","MS"
"13007",NA,NA,NA,"Baker","GA"
"21003",1701,1416,178,"Allen","KY"
"21039",NA,NA,NA,"Carlisle","KY"
"29045",NA,NA,NA,"Clark","MO"
"22009",1262,963,319,"Avoyelles","LA"
"31077",NA,NA,NA,"Greeley","NE"
"23025",1091,861,269,"Somerset","ME"
"05125",1601,1381,4071,"Saline","AR"
"44007",1548,1232,7926,"Providence","RI"
"48163",1555,1270,39,"Frio","TX"
"20181",NA,NA,NA,"Sherman","KS"
"01023",2053,1757,41,"Choctaw","AL"
"42049",889,730,4128,"Erie","PA"
"51620",1224,998,195,"Franklin","VA"
"01097",2084,1831,11135,"Mobile","AL"
"04005",1181,955,3599,"Coconino","AZ"
"06111",1533,1016,14223,"Ventura","CA"
"08081",1198,964,544,"Moffat","CO"
"11001",1970,1569,13626,"District of Columbia","DC"
"17059",NA,NA,NA,"Gallatin","IL"
"22031",1044,726,344,"De Soto","LA"
"23027",1186,942,450,"Waldo","ME"
"24031",1401,1067,43217,"Montgomery","MD"
"25003",1223,1009,1162,"Berkshire","MA"
"27167",1650,1437,101,"Wilkin","MN"
"29005",NA,NA,NA,"Atchison","MO"
"31131",1767,1598,447,"Otoe","NE"
"33003",1430,1148,921,"Carroll","NH"
"34011",1437,1170,2982,"Cumberland","NJ"
"30057",1493,1310,188,"Madison","MT"
"34005",1737,1357,15815,"Burlington","NJ"
"36103",2833,2252,43479,"Suffolk","NY"
"01121",1687,1430,1147,"Talladega","AL"
"46127",1826,1597,443,"Union","SD"
"51013",1692,1407,7072,"Arlington","VA"
"53029",1197,926,2859,"Island","WA"
"46023",NA,NA,NA,"Charles Mix","SD"
"02230",NA,NA,NA,"Skagway","AK"
"31081",1729,1540,145,"Hamilton","NE"
"17143",1213,1016,3596,"Peoria","IL"
"17113",1175,1008,4831,"McLean","IL"
"20171",NA,NA,NA,"Scott","KS"
"20059",1772,1590,670,"Franklin","KS"
"34017",2089,1599,3268,"Hudson","NJ"
"21143",1688,1583,112,"Lyon","KY"
"21233",1997,1642,63,"Webster","KY"
"21209",1457,1199,1680,"Scott","KY"
"21185",2076,1733,2833,"Oldham","KY"
"21077",1600,1206,124,"Gallatin","KY"
"26125",2019,1647,38027,"Oakland","MI"
"28065",1986,1751,44,"Jefferson Davis","MS"
"21111",1657,1374,26768,"Jefferson","KY"
"22013",1050,848,63,"Bienville","LA"
"30013",1345,1163,3596,"Cascade","MT"
"35047",1586,1556,165,"San Miguel","NM"
"37151",1022,845,3678,"Randolph","NC"
"31099",1926,1786,131,"Kearney","NE"
"40063",1559,1570,39,"Hughes","OK"
"42099",1066,874,873,"Perry","PA"
"42011",1106,822,11033,"Berks","PA"
"45015",1953,1645,6366,"Berkeley","SC"
"51107",1847,1404,19323,"Loudoun","VA"
"48149",1743,1398,224,"Fayette","TX"
"48081",NA,NA,NA,"Coke","TX"
"48299",1595,1140,278,"Llano","TX"
"48363",2251,1829,253,"Palo Pinto","TX"
"49055",NA,NA,NA,"Wayne","UT"
"31045",1809,1675,130,"Dawes","NE"
"42063",1195,927,687,"Indiana","PA"
"48247",NA,NA,NA,"Jim Hogg","TX"
"41047",983,723,9159,"Marion","OR"
"72023",NA,NA,NA,"Cabo Rojo",NA
"42067",987,741,179,"Juniata","PA"
"18145",1462,1254,973,"Shelby","IN"
"29095",1587,1379,22521,"Jackson","MO"
"29221",1609,1464,179,"Washington","MO"
"29105",1464,1348,506,"Laclede","MO"
"42081",921,671,2265,"Lycoming","PA"
"29121",1417,1300,100,"Macon","MO"
"22117",1510,1300,441,"Washington","LA"
"51147",1159,921,460,"Prince Edward","VA"
"42091",1675,1259,29497,"Montgomery","PA"
"27163",2114,1871,12572,"Washington","MN"
"51153",1515,1176,22172,"Prince William","VA"
"05001",1648,1449,196,"Arkansas","AR"
"24033",1752,1340,36427,"Prince George's","MD"
"34015",1688,1332,9913,"Gloucester","NJ"
"37199",1323,1136,263,"Yancey","NC"
"39019",1303,1096,435,"Carroll","OH"
"05011",1404,1332,53,"Bradley","AR"
"12009",2011,1681,22598,"Brevard","FL"
"06025",1225,1030,3866,"Imperial","CA"
"47117",1289,1127,658,"Marshall","TN"
"16009",1236,930,162,"Benewah","ID"
"40045",NA,NA,NA,"Ellis","OK"
"40059",NA,NA,NA,"Harper","OK"
"16013",1482,1126,679,"Blaine","ID"
"30095",1879,1657,202,"Stillwater","MT"
"13001",1603,1386,220,"Appling","GA"
"39001",1292,1131,140,"Adams","OH"
"40153",2298,2071,287,"Woodward","OK"
"31121",1745,1481,84,"Merrick","NE"
"05133",1445,1306,120,"Sevier","AR"
"45071",1447,1167,758,"Newberry","SC"
"46125",1610,1484,156,"Turner","SD"
"47027",1210,1158,41,"Clay","TN"
"47025",1423,1173,228,"Claiborne","TN"
"48415",1806,1558,188,"Scurry","TX"
"72143",NA,NA,NA,"Vega Alta",NA
"40023",1941,1664,43,"Choctaw","OK"
"38067",1390,1280,68,"Pembina","ND"
"40041",2021,1765,373,"Delaware","OK"
"41043",994,755,3400,"Linn","OR"
"50009",NA,NA,NA,"Essex","VT"
"29201",1797,1647,502,"Scott","MO"
"51099",1371,1083,1451,"King George","VA"
"53025",1214,976,1516,"Grant","WA"
"51105",953,806,99,"Lee","VA"
"53059",1234,1002,257,"Skamania","WA"
"29041",NA,NA,NA,"Chariton","MO"
"50011",1435,1058,498,"Franklin","VT"
"41017",970,704,5559,"Deschutes","OR"
"29131",1549,1320,298,"Miller","MO"
"41025",1132,896,89,"Harney","OR"
"29055",1501,1389,346,"Crawford","MO"
"21171",NA,NA,NA,"Monroe","KY"
"16031",944,760,297,"Cassia","ID"
"16017",1300,1007,1538,"Bonner","ID"
"18115",1445,1409,40,"Ohio","IN"
"20187",NA,NA,NA,"Stanton","KS"
"21191",1419,1244,182,"Pendleton","KY"
"24019",2425,2078,827,"Dorchester","MD"
"26109",2226,1846,350,"Menominee","MI"
"27043",1422,1298,197,"Faribault","MN"
"28005",2120,1810,45,"Amite","MS"
"29143",1642,1482,88,"New Madrid","MO"
"34007",1594,1300,16127,"Camden","NJ"
"39123",1427,1234,733,"Ottawa","OH"
"37003",1274,1027,841,"Alexander","NC"
"39171",1030,922,201,"Williams","OH"
"45049",1644,1506,104,"Hampton","SC"
"45037",1617,1409,665,"Edgefield","SC"
"48205",2211,2071,28,"Hartley","TX"
"51199",1618,1387,4120,"York","VA"
"53057",1359,1044,3592,"Skagit","WA"
"47147",1443,1239,2291,"Robertson","TN"
"55023",1327,1069,84,"Crawford","WI"
"01055",1644,1401,2112,"Etowah","AL"
"01057",1795,1645,190,"Fayette","AL"
"04007",1101,850,1067,"Gila","AZ"
"08053",NA,NA,NA,"Hinsdale","CO"
"08031",2104,1827,20497,"Denver","CO"
"12119",1125,901,2188,"Sumter","FL"
"13195",1409,1163,754,"Madison","GA"
"17201",1142,939,4947,"Winnebago","IL"
"24041",2208,1847,1596,"Talbot","MD"
"20169",1564,1368,1127,"Saline","KS"
"17193",1992,1801,60,"White","IL"
"24510",1453,1151,14699,"Baltimore","MD"
"20017",NA,NA,NA,"Chase","KS"
"48087",NA,NA,NA,"Collingsworth","TX"
"41067",1045,742,15460,"Washington","OR"
"30069",NA,NA,NA,"Petroleum","MT"
"27107",1623,1497,82,"Norman","MN"
"30097",1493,1277,66,"Sweet Grass","MT"
"30093",1199,1029,1191,"Silver Bow","MT"
"41039",991,703,10776,"Lane","OR"
"25017",1889,1553,27205,"Middlesex","MA"
"41029",978,701,6325,"Jackson","OR"
"50027",1588,1164,566,"Windsor","VT"
"42055",936,693,3023,"Franklin","PA"
"51159",1274,925,169,"Richmond","VA"
"28055",NA,NA,NA,"Issaquena","MS"
"23015",1193,932,341,"Lincoln","ME"
"13115",1463,1214,2853,"Floyd","GA"
"16039",949,775,992,"Elmore","ID"
"47033",1416,1238,199,"Crockett","TN"
"50025",1440,1136,356,"Windham","VT"
"25005",1831,1544,10115,"Bristol","MA"
"13129",1727,1423,1358,"Gordon","GA"
"16043",1263,924,248,"Fremont","ID"
"17145",1426,1311,104,"Perry","IL"
"31031",1813,1714,70,"Cherry","NE"
"21151",1482,1251,1905,"Madison","KY"
"29073",1593,1444,149,"Gasconade","MO"
"12129",1702,1203,881,"Wakulla","FL"
"13287",2025,1969,65,"Turner","GA"
"13315",NA,NA,NA,"Wilcox","GA"
"15001",1650,1318,2671,"Hawaii","HI"
"72017",NA,NA,NA,"Barceloneta",NA
"28001",2154,1839,281,"Adams","MS"
"28011",1900,1655,303,"Bolivar","MS"
"46045",NA,NA,NA,"Edmunds","SD"
"46089",NA,NA,NA,"McPherson","SD"
"28039",2345,2117,129,"George","MS"
"28041",2104,2083,35,"Greene","MS"
"28047",2874,2626,4098,"Harrison","MS"
"13131",1569,1383,358,"Grady","GA"
"72115",NA,NA,NA,"Quebradillas",NA
"72147",NA,NA,NA,"Vieques",NA
"72069",NA,NA,NA,"Humacao",NA
"46063",NA,NA,NA,"Harding","SD"
"46075",NA,NA,NA,"Jones","SD"
"49037",966,768,101,"San Juan","UT"
"17081",1526,1268,295,"Jefferson","IL"
"47007",1598,1353,119,"Bledsoe","TN"
"35035",1194,1024,2237,"Otero","NM"
"38057",1912,1786,100,"Mercer","ND"
"18127",1593,1327,5572,"Porter","IN"
"35053",1519,1128,89,"Socorro","NM"
"21047",1652,1443,1653,"Christian","KY"
"46031",NA,NA,NA,"Corson","SD"
"16047",1086,924,193,"Gooding","ID"
"47061",1447,1237,96,"Grundy","TN"
"37001",1345,1102,5698,"Alamance","NC"
"37007",1298,1144,137,"Anson","NC"
"21059",1337,1153,2335,"Daviess","KY"
"06005",1401,1126,1071,"Amador","CA"
"47049",1358,1211,171,"Fentress","TN"
"53053",1291,1010,27882,"Pierce","WA"
"22015",1610,1345,4445,"Bossier","LA"
"35003",NA,NA,NA,"Catron","NM"
"21075",NA,NA,NA,"Fulton","KY"
"35057",1375,1146,110,"Torrance","NM"
"19159",NA,NA,NA,"Ringgold","IA"
"16045",1105,824,502,"Gem","ID"
"16079",1131,843,337,"Shoshone","ID"
"37065",1561,1381,684,"Edgecombe","NC"
"16083",988,747,1810,"Twin Falls","ID"
"37195",1222,1050,2726,"Wilson","NC"
"24017",1596,1189,8615,"Charles","MD"
"16035",1174,893,148,"Clearwater","ID"
"47121",1617,1354,174,"Meigs","TN"
"47143",1313,1133,557,"Rhea","TN"
"47069",1638,1396,244,"Hardeman","TN"
"17131",1343,1147,219,"Mercer","IL"
"24021",1298,1035,12990,"Frederick","MD"
"16087",1078,810,209,"Washington","ID"
"17151",NA,NA,NA,"Pope","IL"
"24025",1562,1241,12020,"Harford","MD"
"46041",NA,NA,NA,"Dewey","SD"
"46055",NA,NA,NA,"Haakon","SD"
"17173",1339,1088,84,"Shelby","IL"
"46069",NA,NA,NA,"Hyde","SD"
"22119",1226,875,418,"Webster","LA"
"47111",1304,1110,255,"Macon","TN"
"46071",NA,NA,NA,"Jackson","SD"
"26023",NA,NA,NA,"Branch","MI"
"24039",2727,2416,484,"Somerset","MD"
"22019",1799,1549,4544,"Calcasieu","LA"
