"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"48251",2832,2277,3959,"Johnson","TX"
"40087",3497,3002,928,"McClain","OK"
"48463",2251,1744,215,"Uvalde","TX"
"06095",1980,1517,12823,"Solano","CA"
"31145",2973,2847,207,"Red Willow","NE"
"22107",NA,NA,NA,"Tensas","LA"
"31007",NA,NA,NA,"Banner","NE"
"32017",1272,1024,50,"Lincoln","NV"
"51167",1430,1144,196,"Russell","VA"
"47131",2208,2057,486,"Obion","TN"
"55027",1644,1418,1232,"Dodge","WI"
"72111",NA,NA,NA,"Peñuelas",NA
"72031",NA,NA,NA,"Carolina",NA
"48249",2492,2160,426,"Jim Wells","TX"
"48445",2467,2291,102,"Terry","TX"
"27031",2192,1747,81,"Cook","MN"
"48337",2951,2424,259,"Montague","TX"
"05007",2563,2151,6469,"Benton","AR"
"06065",2114,1615,54806,"Riverside","CA"
"06041",3936,2506,2662,"Marin","CA"
"13191",2842,2265,230,"McIntosh","GA"
"13027",2213,1940,209,"Brooks","GA"
"17023",2018,1707,80,"Clark","IL"
"18083",2020,1763,415,"Knox","IN"
"18171",1953,1591,93,"Warren","IN"
"21213",1959,1706,390,"Simpson","KY"
"22037",2825,2519,273,"East Feliciana","LA"
"23017",1602,1309,801,"Oxford","ME"
"26053",NA,NA,NA,"Gogebic","MI"
"28141",2094,1788,123,"Tishomingo","MS"
"32003",1412,1106,42964,"Clark","NV"
"29003",2015,1842,375,"Andrew","MO"
"38095",NA,NA,NA,"Towner","ND"
"38087",NA,NA,NA,"Slope","ND"
"17169",NA,NA,NA,"Schuyler","IL"
"18093",1978,1727,649,"Lawrence","IN"
"20003",NA,NA,NA,"Anderson","KS"
"20127",NA,NA,NA,"Morris","KS"
"21049",1882,1589,806,"Clark","KY"
"23009",1888,1471,663,"Hancock","ME"
"22051",4769,4139,9972,"Jefferson","LA"
"27029",2194,1934,77,"Clearwater","MN"
"28089",2985,2477,2789,"Madison","MS"
"28105",2399,2020,402,"Oktibbeha","MS"
"22075",5554,4943,361,"Plaquemines","LA"
"37193",1617,1337,1064,"Wilkes","NC"
"35001",1646,1358,19434,"Bernalillo","NM"
"27095",2702,2422,668,"Mille Lacs","MN"
"21161",1445,1174,129,"Mason","KY"
"28161",2473,2163,65,"Yalobusha","MS"
"28163",2839,2651,162,"Yazoo","MS"
"39027",1804,1513,629,"Clinton","OH"
"41071",1377,1074,2432,"Yamhill","OR"
"47175",1929,1689,56,"Van Buren","TN"
"48293",2204,1873,184,"Limestone","TX"
"48289",2749,2082,102,"Leon","TX"
"51061",2461,2008,3402,"Fauquier","VA"
"48329",2591,2132,5200,"Midland","TX"
"48241",2384,1924,245,"Jasper","TX"
"72075",NA,NA,NA,"Juana Díaz",NA
"55079",1673,1375,14097,"Milwaukee","WI"
"72087",NA,NA,NA,"Loíza",NA
"01039",2433,2174,467,"Covington","AL"
"55075",1498,1250,466,"Marinette","WI"
"56039",5110,4652,276,"Teton","WY"
"26055",2183,1735,835,"Grand Traverse","MI"
"20047",NA,NA,NA,"Edwards","KS"
"38043",NA,NA,NA,"Kidder","ND"
"13083",2384,1958,322,"Dade","GA"
"13317",1959,1519,94,"Wilkes","GA"
"30071",2088,1926,53,"Phillips","MT"
"38023",NA,NA,NA,"Divide","ND"
"22041",2072,1490,120,"Franklin","LA"
"17161",1778,1551,2191,"Rock Island","IL"
"51109",1987,1683,1549,"Louisa","VA"
"46065",NA,NA,NA,"Hughes","SD"
"72145",NA,NA,NA,"Vega Baja",NA
"48161",2450,1838,153,"Freestone","TX"
"72011",NA,NA,NA,"Añasco",NA
"40047",2634,2361,1214,"Garfield","OK"
"04017",1780,1415,1205,"Navajo","AZ"
"09005",2200,1815,4065,"Litchfield","CT"
"16075",1954,1602,455,"Payette","ID"
"16049",1734,1494,262,"Idaho","ID"
"19053",2264,1925,46,"Decatur","IA"
"20033",NA,NA,NA,"Comanche","KS"
"22077",2754,2324,219,"Pointe Coupee","LA"
"22011",2033,1657,776,"Beauregard","LA"
"26151",2072,1728,345,"Sanilac","MI"
"27037",3092,2767,13513,"Dakota","MN"
"29147",1958,1855,220,"Nodaway","MO"
"13173",1898,1769,188,"Lanier","GA"
"29087",2093,1819,47,"Holt","MO"
"30101",1781,1585,77,"Toole","MT"
"22125",2982,2423,165,"West Feliciana","LA"
"30091",2571,2493,42,"Sheridan","MT"
"40075",2634,2193,63,"Kiowa","OK"
"54081",1540,1288,789,"Raleigh","WV"
"55091",NA,NA,NA,"Pepin","WI"
"56033",2625,2189,830,"Sheridan","WY"
"48115",2551,2193,102,"Dawson","TX"
"40135",2673,2303,574,"Sequoyah","OK"
"04019",1498,1186,23550,"Pima","AZ"
"05081",2260,2049,80,"Little River","AR"
"08009",NA,NA,NA,"Baca","CO"
"13233",2092,1803,888,"Polk","GA"
"13251",2311,2108,210,"Screven","GA"
"13105",1921,1752,268,"Elbert","GA"
"17013",NA,NA,NA,"Calhoun","IL"
"17003",NA,NA,NA,"Alexander","IL"
"18141",1655,1446,4696,"St. Joseph","IN"
"19061",1878,1641,721,"Dubuque","IA"
"12053",2745,2269,6274,"Hernando","FL"
"12057",3894,3138,32366,"Hillsborough","FL"
"21041",1995,1665,108,"Carroll","KY"
"22017",1696,1299,4542,"Caddo","LA"
"26163",2442,1910,22802,"Wayne","MI"
"26009",2470,2025,244,"Antrim","MI"
"28157",NA,NA,NA,"Wilkinson","MS"
"30083",2646,2521,157,"Richland","MT"
"12037",5472,4906,145,"Franklin","FL"
"21005",1952,1695,573,"Anderson","KY"
"29103",NA,NA,NA,"Knox","MO"
"38017",2160,1873,3519,"Cass","ND"
"21105",NA,NA,NA,"Hickman","KY"
"29163",1983,1696,141,"Pike","MO"
"40139",2512,2246,192,"Texas","OK"
"21051",NA,NA,NA,"Clay","KY"
"38085",NA,NA,NA,"Sioux","ND"
"17085",2363,1963,126,"Jo Daviess","IL"
"45021",1614,1386,760,"Cherokee","SC"
"53063",1686,1391,13098,"Spokane","WA"
"54053",1466,1236,175,"Mason","WV"
"47031",2082,1802,1205,"Coffee","TN"
"48141",1755,1289,13524,"El Paso","TX"
"49051",2443,1784,757,"Wasatch","UT"
"04011",NA,NA,NA,"Greenlee","AZ"
"06059",2463,1589,32419,"Orange","CA"
"06035",2307,1848,642,"Lassen","CA"
"09009",2463,2026,17634,"New Haven","CT"
"16041",1955,1619,317,"Franklin","ID"
"37055",4767,4402,1528,"Dare","NC"
"38053",2220,1954,177,"McKenzie","ND"
"36031",1661,1283,372,"Essex","NY"
"41037",1725,1247,89,"Lake","OR"
"45053",2723,2147,500,"Jasper","SC"
"46053",NA,NA,NA,"Gregory","SD"
"01101",2140,1813,4441,"Montgomery","AL"
"02110",1900,1540,817,"Juneau","AK"
"02290",NA,NA,NA,"Yukon-Koyukuk","AK"
"06019",1688,1305,26545,"Fresno","CA"
"12095",3648,2980,30091,"Orange","FL"
"13231",2291,1924,462,"Pike","GA"
"13217",2225,1939,3758,"Newton","GA"
"30003",2241,2002,54,"Big Horn","MT"
"31161",NA,NA,NA,"Sheridan","NE"
"31181",NA,NA,NA,"Webster","NE"
"36073",1301,1086,531,"Orleans","NY"
"37031",4264,3923,2261,"Carteret","NC"
"39105",1831,1618,107,"Meigs","OH"
"13319",2202,1982,67,"Wilkinson","GA"
"48295",NA,NA,NA,"Lipscomb","TX"
"41057",1726,1281,525,"Tillamook","OR"
"47103",1969,1703,648,"Lincoln","TN"
"47051",2063,1813,692,"Franklin","TN"
"55109",2219,1868,2286,"St. Croix","WI"
"01065",2424,1946,72,"Hale","AL"
"02198",NA,NA,NA,"Prince of Wales-Hyder","AK"
"02220",NA,NA,NA,"Sitka","AK"
"08015",2097,1802,542,"Chaffee","CO"
"12049",3201,2829,148,"Hardee","FL"
"13121",3736,3094,24520,"Fulton","GA"
"13235",2283,1957,139,"Pulaski","GA"
"13227",2325,1961,974,"Pickens","GA"
"13097",2435,2146,4550,"Douglas","GA"
"16015",2242,1748,145,"Boise","ID"
"19197",2185,1988,105,"Wright","IA"
"19073",2007,1820,97,"Greene","IA"
"18045",1870,1633,171,"Fountain","IN"
"18037",1922,1708,980,"Dubois","IN"
"21199",2242,1947,776,"Pulaski","KY"
"19055",2049,1887,93,"Delaware","IA"
"21089",2222,1833,308,"Greenup","KY"
"24027",2857,2400,10569,"Howard","MD"
"22121",2495,2115,539,"West Baton Rouge","LA"
"31175",NA,NA,NA,"Valley","NE"
"31011",NA,NA,NA,"Boone","NE"
"31109",2662,2363,8150,"Lancaster","NE"
"35027",2428,2077,321,"Lincoln","NM"
"42019",1445,1185,4112,"Butler","PA"
"45023",1883,1531,438,"Chester","SC"
"47005",2080,1868,192,"Benton","TN"
"48201",2806,2168,50617,"Harris","TX"
"48209",2932,2066,4283,"Hays","TX"
"48287",2480,1945,161,"Lee","TX"
"48429",2467,2368,59,"Stephens","TX"
"48005",2237,1957,914,"Angelina","TX"
"48073",2727,2241,585,"Cherokee","TX"
"51033",1767,1437,1073,"Caroline","VA"
"72049",NA,NA,NA,"Culebra",NA
"53017",1764,1503,790,"Douglas","WA"
"18013",2230,1961,366,"Brown","IN"
"19039",2178,1950,135,"Clarke","IA"
"39073",2061,1765,318,"Hocking","OH"
"12003",2679,2251,350,"Baker","FL"
"19071",2712,2455,97,"Fremont","IA"
"12075",3252,2650,533,"Levy","FL"
"39013",1548,1325,755,"Belmont","OH"
"19031",1912,1704,300,"Cedar","IA"
"37153",1982,1724,620,"Richmond","NC"
"12127",3074,2530,16974,"Volusia","FL"
"37069",1967,1624,2216,"Franklin","NC"
"13279",2763,2479,314,"Toombs","GA"
"29159",1856,1649,738,"Pettis","MO"
"21091",2569,2042,80,"Hancock","KY"
"21001",1939,1795,98,"Adair","KY"
"30059",NA,NA,NA,"Meagher","MT"
"36051",1529,1176,807,"Livingston","NY"
"51036",2574,1979,228,"Charles City","VA"
"45061",1872,1567,152,"Lee","SC"
"45017",1970,1746,190,"Calhoun","SC"
"48171",3393,2422,352,"Gillespie","TX"
"48349",2447,1935,573,"Navarro","TX"
"48347",1747,1247,371,"Nacogdoches","TX"
"48255",2116,1975,59,"Karnes","TX"
"49045",1776,1556,2007,"Tooele","UT"
"49025",1691,1358,95,"Kane","UT"
"51730",1785,1504,904,"Petersburg","VA"
"54107",1381,1159,1191,"Wood","WV"
"53001",1652,1456,191,"Adams","WA"
"54045",1962,1585,95,"Logan","WV"
"17099",2072,1790,1378,"LaSalle","IL"
"18041",1842,1557,206,"Fayette","IN"
"36049",1609,1317,225,"Lewis","NY"
"39163",2096,1943,76,"Vinton","OH"
"20151",NA,NA,NA,"Pratt","KS"
"20069",NA,NA,NA,"Gray","KS"
"28117",1968,1868,135,"Prentiss","MS"
"28115",1998,1770,255,"Pontotoc","MS"
"28025",3048,2778,83,"Clay","MS"
"29207",2086,1868,279,"Stoddard","MO"
"29001",2038,1692,231,"Adair","MO"
"37099",1751,1515,504,"Jackson","NC"
"21057",NA,NA,NA,"Cumberland","KY"
"21217",2405,1917,176,"Taylor","KY"
"30035",2194,1916,72,"Glacier","MT"
"16001",1671,1379,8520,"Ada","ID"
"31113",NA,NA,NA,"Logan","NE"
"44001",3329,2956,984,"Bristol","RI"
"23013",2016,1577,493,"Knox","ME"
"25027",2347,1979,15685,"Worcester","MA"
"26011",2088,1917,96,"Arenac","MI"
"29155",NA,NA,NA,"Pemiscot","MO"
"31021",2993,2611,86,"Burt","NE"
"33019",1967,1588,572,"Sullivan","NH"
"35025",2964,2688,1147,"Lea","NM"
"37149",2020,1568,452,"Polk","NC"
"37053",3172,2852,1394,"Currituck","NC"
"39035",1551,1255,19845,"Cuyahoga","OH"
"42071",1306,1048,11010,"Lancaster","PA"
"37141",3486,3036,1648,"Pender","NC"
"48427",1946,1513,252,"Starr","TX"
"41059",1491,1177,1377,"Umatilla","OR"
"42095",1453,1083,7932,"Northampton","PA"
"54073",1209,1003,69,"Pleasants","WV"
"45051",2886,2335,8097,"Horry","SC"
"02130",1802,1514,210,"Ketchikan Gateway","AK"
"05087",2301,2057,214,"Madison","AR"
"06029",1662,1301,21268,"Kern","CA"
"12083",2604,2181,9149,"Marion","FL"
"17039",2221,1830,138,"De Witt","IL"
"28007",2311,2085,94,"Attala","MS"
"21121",2373,1926,165,"Knox","KY"
"21113",2993,2429,1153,"Jessamine","KY"
"22093",3127,2523,255,"St. James","LA"
"22095",3994,3666,758,"St. John the Baptist","LA"
"23019",1380,1069,1794,"Penobscot","ME"
"28097",NA,NA,NA,"Montgomery","MS"
"31053",2943,2707,584,"Dodge","NE"
"29219",2229,1883,861,"Warren","MO"
"35061",2070,1777,1545,"Valencia","NM"
"37167",1619,1370,1021,"Stanly","NC"
"38061",1949,1681,46,"Mountrail","ND"
"31089",2520,2299,65,"Holt","NE"
"39151",1776,1435,7371,"Stark","OH"
"42119",1456,1198,399,"Union","PA"
"42065",1043,851,281,"Jefferson","PA"
"45067",2110,1941,253,"Marion","SC"
"47141",1738,1518,1313,"Putnam","TN"
"48113",2718,2006,28221,"Dallas","TX"
"48491",2646,1626,11412,"Williamson","TX"
"17137",2069,1890,112,"Morgan","IL"
"18101",2040,1796,141,"Martin","IN"
"29057",NA,NA,NA,"Dade","MO"
"18113",1763,1469,617,"Noble","IN"
"20095",2430,2294,105,"Kingman","KS"
"21129",NA,NA,NA,"Lee","KY"
"20043",NA,NA,NA,"Doniphan","KS"
"28151",2605,2243,274,"Washington","MS"
"21103",2049,1807,259,"Henry","KY"
"29215",2032,1829,157,"Texas","MO"
"35051",1598,1381,91,"Sierra","NM"
"30033",NA,NA,NA,"Garfield","MT"
"39141",1916,1669,878,"Ross","OH"
"35028",2227,1890,505,"Los Alamos","NM"
"40123",2951,2586,528,"Pontotoc","OK"
"45075",2069,1774,989,"Orangeburg","SC"
"46067",NA,NA,NA,"Hutchinson","SD"
"47149",2322,2054,9474,"Rutherford","TN"
"51173",1479,1145,378,"Smyth","VA"
"48131",NA,NA,NA,"Duval","TX"
"48465",1909,1488,607,"Val Verde","TX"
"49013",1665,1352,258,"Duchesne","UT"
"49023",1822,1566,185,"Juab","UT"
"55111",1715,1466,647,"Sauk","WI"
"72035",NA,NA,NA,"Cayey",NA
"01079",2222,2057,551,"Lawrence","AL"
"01085",2770,2542,55,"Lowndes","AL"
"51091",1829,1593,21,"Highland","VA"
"53041",1896,1579,1923,"Lewis","WA"
"18103",1867,1594,428,"Miami","IN"
"18159",2158,1914,214,"Tipton","IN"
"18139",1989,1727,256,"Rush","IN"
"48039",3066,2538,6685,"Brazoria","TX"
"48245",2939,2546,3708,"Jefferson","TX"
"06105",3148,2439,228,"Trinity","CA"
"08027",3021,2542,156,"Custer","CO"
"13079",2143,1988,248,"Crawford","GA"
"16023",2113,1782,42,"Butte","ID"
"16085",2399,1891,215,"Valley","ID"
"33013",2023,1688,3022,"Merrimack","NH"
"28071",3480,2984,572,"Lafayette","MS"
"20145",NA,NA,NA,"Pawnee","KS"
"20029",2356,2096,73,"Cloud","KS"
"20111",2104,1855,422,"Lyon","KS"
"21169",1940,1537,42,"Metcalfe","KY"
"29139",2073,1749,145,"Montgomery","MO"
"22059",1972,1765,81,"LaSalle","LA"
"29077",2028,1745,8331,"Greene","MO"
"53061",2068,1741,19807,"Snohomish","WA"
"51149",2053,1832,1242,"Prince George","VA"
"55107",1518,1257,110,"Rusk","WI"
"55031",1518,1299,749,"Douglas","WI"
"54013",NA,NA,NA,"Calhoun","WV"
"56007",1808,1485,474,"Carbon","WY"
"34033",2297,1900,1640,"Salem","NJ"
"08061",NA,NA,NA,"Kiowa","CO"
"26089",2362,1690,179,"Leelanau","MI"
"27117",2507,2308,74,"Pipestone","MN"
"39039",1671,1430,225,"Defiance","OH"
"37191",2027,1793,3673,"Wayne","NC"
"21157",2551,2359,406,"Marshall","KY"
"21177",2348,2108,238,"Muhlenberg","KY"
"40053",NA,NA,NA,"Grant","OK"
"13175",2383,2078,839,"Laurens","GA"
"21203",1918,1656,49,"Rockcastle","KY"
"51750",1457,1129,336,"Radford","VA"
"46105",NA,NA,NA,"Perkins","SD"
"41023",NA,NA,NA,"Grant","OR"
"13177",1899,1612,1104,"Lee","GA"
"29113",2170,1911,1410,"Lincoln","MO"
"01049",2209,1938,693,"DeKalb","AL"
"05015",2286,2033,314,"Carroll","AR"
"05041",2019,1951,86,"Desha","AR"
"08017",NA,NA,NA,"Cheyenne","CO"
"12085",5678,4846,3117,"Martin","FL"
"12031",3036,2492,20812,"Duval","FL"
"48455",2357,1870,71,"Trinity","TX"
"48373",2365,1898,304,"Polk","TX"
"55139",1518,1260,2470,"Winnebago","WI"
"72027",NA,NA,NA,"Camuy",NA
"48077",2493,2186,134,"Clay","TX"
"55133",1689,1406,8375,"Waukesha","WI"
"51650",2438,2156,5561,"Hampton","VA"
"55047",1417,1154,145,"Green Lake","WI"
"53011",1715,1420,11948,"Clark","WA"
"26155",2632,2340,1083,"Shiawassee","MI"
"08023",NA,NA,NA,"Costilla","CO"
"27081",2248,2117,62,"Lincoln","MN"
"37119",1970,1568,30582,"Mecklenburg","NC"
"27035",2434,2087,1349,"Crow Wing","MN"
"28127",2605,2472,158,"Simpson","MS"
"13007",NA,NA,NA,"Baker","GA"
"21003",2399,2046,217,"Allen","KY"
"21039",NA,NA,NA,"Carlisle","KY"
"29045",NA,NA,NA,"Clark","MO"
"22009",1951,1659,318,"Avoyelles","LA"
"31077",NA,NA,NA,"Greeley","NE"
"23025",1591,1281,379,"Somerset","ME"
"05125",2343,2017,3964,"Saline","AR"
"44007",2194,1869,8321,"Providence","RI"
"48163",2729,2157,76,"Frio","TX"
"20181",NA,NA,NA,"Sherman","KS"
"01023",2534,2232,37,"Choctaw","AL"
"42049",1167,942,3206,"Erie","PA"
"51620",1886,1637,148,"Franklin","VA"
"01097",2676,2275,8491,"Mobile","AL"
"04005",1896,1501,2722,"Coconino","AZ"
"06111",2309,1537,13517,"Ventura","CA"
"08081",1579,1308,385,"Moffat","CO"
"11001",2615,2002,12177,"District of Columbia","DC"
"17059",NA,NA,NA,"Gallatin","IL"
"22031",1882,1516,403,"De Soto","LA"
"23027",1785,1426,533,"Waldo","ME"
"24031",2556,2042,32931,"Montgomery","MD"
"25003",2007,1710,1263,"Berkshire","MA"
"27167",2203,2107,76,"Wilkin","MN"
"29005",NA,NA,NA,"Atchison","MO"
"31131",2894,2552,323,"Otoe","NE"
"33003",1731,1416,840,"Carroll","NH"
"34011",1782,1517,3474,"Cumberland","NJ"
"30057",2222,1906,217,"Madison","MT"
"34005",2235,1852,14538,"Burlington","NJ"
"36103",3315,2609,41394,"Suffolk","NY"
"01121",2129,1865,1097,"Talladega","AL"
"46127",3314,3144,325,"Union","SD"
"51013",2880,2306,5130,"Arlington","VA"
"53029",1754,1401,2266,"Island","WA"
"46023",NA,NA,NA,"Charles Mix","SD"
"02230",NA,NA,NA,"Skagway","AK"
"31081",2801,2707,128,"Hamilton","NE"
"17143",2032,1800,2153,"Peoria","IL"
"17113",2129,1908,2707,"McLean","IL"
"20171",NA,NA,NA,"Scott","KS"
"20059",2359,2139,578,"Franklin","KS"
"34017",2905,2161,2785,"Hudson","NJ"
"21143",2506,2314,147,"Lyon","KY"
"21233",2333,2154,49,"Webster","KY"
"21209",1993,1733,1621,"Scott","KY"
"21185",2684,2295,2210,"Oldham","KY"
"21077",2229,1753,138,"Gallatin","KY"
"26125",2190,1765,23858,"Oakland","MI"
"28065",3242,2818,43,"Jefferson Davis","MS"
"21111",2076,1727,20415,"Jefferson","KY"
"22013",1847,1533,90,"Bienville","LA"
"30013",1935,1702,2875,"Cascade","MT"
"35047",2375,2013,196,"San Miguel","NM"
"37151",1444,1193,3348,"Randolph","NC"
"31099",3151,2903,77,"Kearney","NE"
"40063",2602,2391,54,"Hughes","OK"
"42099",1320,1040,887,"Perry","PA"
"42011",1505,1202,10169,"Berks","PA"
"45015",2670,2172,5691,"Berkeley","SC"
"51107",2820,2386,13272,"Loudoun","VA"
"48149",2226,1960,199,"Fayette","TX"
"48081",NA,NA,NA,"Coke","TX"
"48299",2406,1783,333,"Llano","TX"
"48363",3176,2658,313,"Palo Pinto","TX"
"49055",NA,NA,NA,"Wayne","UT"
"31045",3022,2622,92,"Dawes","NE"
"42063",1248,1014,636,"Indiana","PA"
"48247",NA,NA,NA,"Jim Hogg","TX"
"41047",1379,1108,7740,"Marion","OR"
"72023",NA,NA,NA,"Cabo Rojo",NA
"42067",1416,1146,236,"Juniata","PA"
"18145",1932,1629,848,"Shelby","IN"
"29095",2283,1984,20199,"Jackson","MO"
"29221",2056,1992,179,"Washington","MO"
"29105",2209,1850,583,"Laclede","MO"
"42081",1128,860,1649,"Lycoming","PA"
"29121",2149,1880,107,"Macon","MO"
"22117",2770,2385,439,"Washington","LA"
"51147",1749,1377,338,"Prince Edward","VA"
"42091",2217,1743,23643,"Montgomery","PA"
"27163",3241,2866,8291,"Washington","MN"
"51153",2282,1877,14810,"Prince William","VA"
"05001",2081,1877,189,"Arkansas","AR"
"24033",2381,1985,30752,"Prince George's","MD"
"34015",1968,1626,10015,"Gloucester","NJ"
"37199",1597,1367,233,"Yancey","NC"
"39019",1925,1664,364,"Carroll","OH"
"05011",2356,1955,56,"Bradley","AR"
"12009",3711,3113,18192,"Brevard","FL"
"06025",1693,1427,3616,"Imperial","CA"
"47117",1917,1715,775,"Marshall","TN"
"16009",1998,1543,140,"Benewah","ID"
"40045",NA,NA,NA,"Ellis","OK"
"40059",NA,NA,NA,"Harper","OK"
"16013",2575,1949,457,"Blaine","ID"
"30095",2782,2306,233,"Stillwater","MT"
"13001",2112,1824,164,"Appling","GA"
"39001",2262,2019,154,"Adams","OH"
"40153",2970,2633,292,"Woodward","OK"
"31121",2711,2360,80,"Merrick","NE"
"05133",2139,1798,98,"Sevier","AR"
"45071",1814,1491,729,"Newberry","SC"
"46125",3052,2974,115,"Turner","SD"
"47027",1747,1672,83,"Clay","TN"
"47025",1883,1664,271,"Claiborne","TN"
"48415",2077,1758,190,"Scurry","TX"
"72143",NA,NA,NA,"Vega Alta",NA
"40023",2672,2412,63,"Choctaw","OK"
"38067",1802,1665,53,"Pembina","ND"
"40041",2875,2347,437,"Delaware","OK"
"41043",1308,1056,3021,"Linn","OR"
"50009",NA,NA,NA,"Essex","VT"
"29201",2061,1836,644,"Scott","MO"
"51099",2252,1936,1048,"King George","VA"
"53025",1705,1432,1399,"Grant","WA"
"51105",1488,1203,124,"Lee","VA"
"53059",1930,1533,219,"Skamania","WA"
"29041",NA,NA,NA,"Chariton","MO"
"50011",2060,1680,499,"Franklin","VT"
"41017",1641,1329,4542,"Deschutes","OR"
"29131",2398,2055,341,"Miller","MO"
"41025",1739,1191,102,"Harney","OR"
"29055",2173,1877,269,"Crawford","MO"
"21171",NA,NA,NA,"Monroe","KY"
"16031",1523,1294,192,"Cassia","ID"
"16017",2134,1754,1168,"Bonner","ID"
"18115",2077,1619,64,"Ohio","IN"
"20187",NA,NA,NA,"Stanton","KS"
"21191",1895,1636,187,"Pendleton","KY"
"24019",2487,2092,862,"Dorchester","MD"
"26109",2648,2137,232,"Menominee","MI"
"27043",2221,1954,180,"Faribault","MN"
"28005",2919,2581,47,"Amite","MS"
"29143",2174,1787,130,"New Madrid","MO"
"34007",1930,1636,15561,"Camden","NJ"
"39123",1770,1543,582,"Ottawa","OH"
"37003",1466,1258,659,"Alexander","NC"
"39171",1498,1322,246,"Williams","OH"
"45049",2166,1812,88,"Hampton","SC"
"45037",2011,1708,677,"Edgefield","SC"
"48205",2577,2329,29,"Hartley","TX"
"51199",2399,2033,2604,"York","VA"
"53057",1951,1586,3069,"Skagit","WA"
"47147",1981,1698,2512,"Robertson","TN"
"55023",1717,1319,85,"Crawford","WI"
"01055",2157,1903,1767,"Etowah","AL"
"01057",2319,2097,162,"Fayette","AL"
"04007",1714,1399,1021,"Gila","AZ"
"08053",NA,NA,NA,"Hinsdale","CO"
"08031",3511,3063,14578,"Denver","CO"
"12119",2487,1973,2310,"Sumter","FL"
"13195",2236,1977,722,"Madison","GA"
"17201",1936,1678,5240,"Winnebago","IL"
"24041",3020,2640,1371,"Talbot","MD"
"20169",2190,1918,988,"Saline","KS"
"17193",2247,2047,66,"White","IL"
"24510",2070,1721,14127,"Baltimore","MD"
"20017",NA,NA,NA,"Chase","KS"
"48087",NA,NA,NA,"Collingsworth","TX"
"41067",1550,1194,11588,"Washington","OR"
"30069",NA,NA,NA,"Petroleum","MT"
"27107",2086,1875,47,"Norman","MN"
"30097",2032,1850,58,"Sweet Grass","MT"
"30093",1673,1485,1065,"Silver Bow","MT"
"41039",1432,1087,7850,"Lane","OR"
"25017",2756,2269,23229,"Middlesex","MA"
"41029",1426,1092,4506,"Jackson","OR"
"50027",2010,1581,559,"Windsor","VT"
"42055",1203,920,2915,"Franklin","PA"
"51159",1716,1349,152,"Richmond","VA"
"28055",NA,NA,NA,"Issaquena","MS"
"23015",1834,1483,393,"Lincoln","ME"
"13115",2222,1878,2487,"Floyd","GA"
"16039",1738,1526,815,"Elmore","ID"
"47033",2122,1861,211,"Crockett","TN"
"50025",2107,1729,420,"Windham","VT"
"25005",2519,2214,10695,"Bristol","MA"
"13129",2186,1909,1338,"Gordon","GA"
"16043",1995,1615,176,"Fremont","ID"
"17145",2384,1913,98,"Perry","IL"
"31031",2476,2050,50,"Cherry","NE"
"21151",1931,1625,1823,"Madison","KY"
"29073",1991,1780,205,"Gasconade","MO"
"12129",2841,2268,881,"Wakulla","FL"
"13287",2281,2070,71,"Turner","GA"
"13315",NA,NA,NA,"Wilcox","GA"
"15001",2379,1890,2576,"Hawaii","HI"
"72017",NA,NA,NA,"Barceloneta",NA
"28001",2667,2277,231,"Adams","MS"
"28011",2286,2038,211,"Bolivar","MS"
"46045",NA,NA,NA,"Edmunds","SD"
"46089",NA,NA,NA,"McPherson","SD"
"28039",2981,2769,165,"George","MS"
"28041",2998,2577,64,"Greene","MS"
"28047",3571,3187,4193,"Harrison","MS"
"13131",2171,1854,307,"Grady","GA"
"72115",NA,NA,NA,"Quebradillas",NA
"72147",NA,NA,NA,"Vieques",NA
"72069",NA,NA,NA,"Humacao",NA
"46063",NA,NA,NA,"Harding","SD"
"46075",NA,NA,NA,"Jones","SD"
"49037",1522,1254,80,"San Juan","UT"
"17081",2360,2122,255,"Jefferson","IL"
"47007",1981,1753,120,"Bledsoe","TN"
"35035",1883,1636,1902,"Otero","NM"
"38057",2921,2789,81,"Mercer","ND"
"18127",1994,1709,4918,"Porter","IN"
"35053",1755,1379,119,"Socorro","NM"
"21047",2368,2194,1551,"Christian","KY"
"46031",NA,NA,NA,"Corson","SD"
"16047",1736,1507,156,"Gooding","ID"
"47061",2009,1801,115,"Grundy","TN"
"37001",1494,1229,4403,"Alamance","NC"
"37007",1820,1652,197,"Anson","NC"
"21059",1773,1587,1353,"Daviess","KY"
"06005",2957,2332,1227,"Amador","CA"
"47049",1857,1665,223,"Fentress","TN"
"53053",1888,1537,21045,"Pierce","WA"
"22015",2465,2179,3516,"Bossier","LA"
"35003",NA,NA,NA,"Catron","NM"
"21075",NA,NA,NA,"Fulton","KY"
"35057",2183,1705,156,"Torrance","NM"
"19159",NA,NA,NA,"Ringgold","IA"
"16045",1726,1462,370,"Gem","ID"
"16079",1827,1462,296,"Shoshone","ID"
"37065",1979,1755,626,"Edgecombe","NC"
"16083",1710,1421,1200,"Twin Falls","ID"
"37195",1662,1408,2174,"Wilson","NC"
"24017",2465,2071,6693,"Charles","MD"
"16035",2065,1753,110,"Clearwater","ID"
"47121",1994,1621,173,"Meigs","TN"
"47143",1769,1575,552,"Rhea","TN"
"47069",2114,1803,246,"Hardeman","TN"
"17131",2031,1742,180,"Mercer","IL"
"24021",2155,1810,10788,"Frederick","MD"
