"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"51167",1103,896,245,"Russell","VA"
"47131",1475,1326,488,"Obion","TN"
"55027",1106,887,1186,"Dodge","WI"
"72111",NA,NA,NA,"Peñuelas",NA
"72031",NA,NA,NA,"Carolina",NA
"48249",2670,2304,467,"Jim Wells","TX"
"48445",2229,2308,117,"Terry","TX"
"27031",1990,1585,91,"Cook","MN"
"48337",2093,1816,268,"Montague","TX"
"05007",1803,1498,6465,"Benton","AR"
"06065",1470,1082,59154,"Riverside","CA"
"06041",2424,1539,2338,"Marin","CA"
"13191",2000,1601,201,"McIntosh","GA"
"13027",1533,1388,205,"Brooks","GA"
"17023",1481,1305,91,"Clark","IL"
"18083",1473,1266,502,"Knox","IN"
"18171",1411,1273,91,"Warren","IN"
"21213",1487,1350,354,"Simpson","KY"
"22037",1798,1539,302,"East Feliciana","LA"
"23017",1179,977,677,"Oxford","ME"
"26053",NA,NA,NA,"Gogebic","MI"
"28141",1472,1285,140,"Tishomingo","MS"
"32003",1014,714,52849,"Clark","NV"
"29003",1393,1250,364,"Andrew","MO"
"38095",NA,NA,NA,"Towner","ND"
"38087",NA,NA,NA,"Slope","ND"
"17169",NA,NA,NA,"Schuyler","IL"
"18093",1437,1262,633,"Lawrence","IN"
"20003",NA,NA,NA,"Anderson","KS"
"20127",NA,NA,NA,"Morris","KS"
"21049",1332,1158,954,"Clark","KY"
"23009",1180,918,547,"Hancock","ME"
"22051",3298,3043,11221,"Jefferson","LA"
"27029",1393,1272,108,"Clearwater","MN"
"28089",2137,1749,3066,"Madison","MS"
"28105",1755,1525,406,"Oktibbeha","MS"
"22075",3731,3328,372,"Plaquemines","LA"
"37193",1173,957,1104,"Wilkes","NC"
"35001",1166,936,23187,"Bernalillo","NM"
"27095",1717,1501,788,"Mille Lacs","MN"
"21161",1267,1071,143,"Mason","KY"
"28161",1727,1621,52,"Yalobusha","MS"
"28163",2218,1860,180,"Yazoo","MS"
"39027",1276,1115,580,"Clinton","OH"
"41071",1035,719,2698,"Yamhill","OR"
"47175",1598,1418,36,"Van Buren","TN"
"48293",1630,1361,158,"Limestone","TX"
"48289",2074,1703,92,"Leon","TX"
"51061",1539,1182,4324,"Fauquier","VA"
"48329",2095,1667,4478,"Midland","TX"
"48241",1752,1451,244,"Jasper","TX"
"72075",NA,NA,NA,"Juana Díaz",NA
"55079",1264,947,15918,"Milwaukee","WI"
"72087",NA,NA,NA,"Loíza",NA
"01039",1698,1542,551,"Covington","AL"
"55075",1070,883,539,"Marinette","WI"
"56039",2071,1594,334,"Teton","WY"
"26055",2320,1968,347,"Grand Traverse","MI"
"20047",NA,NA,NA,"Edwards","KS"
"38043",NA,NA,NA,"Kidder","ND"
"13083",1689,1400,372,"Dade","GA"
"13317",1579,1274,94,"Wilkes","GA"
"30071",1645,1517,73,"Phillips","MT"
"38023",NA,NA,NA,"Divide","ND"
"22041",1120,796,118,"Franklin","LA"
"17161",1122,948,2800,"Rock Island","IL"
"51109",1287,1041,1706,"Louisa","VA"
"46065",NA,NA,NA,"Hughes","SD"
"72145",NA,NA,NA,"Vega Baja",NA
"48161",1814,1546,167,"Freestone","TX"
"72011",NA,NA,NA,"Añasco",NA
"40047",2117,1911,1254,"Garfield","OK"
"04017",1196,987,1408,"Navajo","AZ"
"09005",1662,1334,4571,"Litchfield","CT"
"16075",1090,849,488,"Payette","ID"
"16049",1273,984,311,"Idaho","ID"
"19053",1536,1339,56,"Decatur","IA"
"20033",NA,NA,NA,"Comanche","KS"
"22077",1979,1625,232,"Pointe Coupee","LA"
"22011",1252,1026,723,"Beauregard","LA"
"26151",1804,1604,480,"Sanilac","MI"
"27037",1938,1710,19675,"Dakota","MN"
"29147",1349,1253,282,"Nodaway","MO"
"13173",1397,1173,237,"Lanier","GA"
"29087",1697,1428,45,"Holt","MO"
"30101",1297,1150,105,"Toole","MT"
"22125",2031,1799,210,"West Feliciana","LA"
"30091",1852,1560,48,"Sheridan","MT"
"40075",2246,1913,49,"Kiowa","OK"
"54081",1234,1103,939,"Raleigh","WV"
"55091",NA,NA,NA,"Pepin","WI"
"56033",1434,1237,538,"Sheridan","WY"
"48115",2277,2005,69,"Dawson","TX"
"40135",1733,1477,359,"Sequoyah","OK"
"04019",1074,836,36009,"Pima","AZ"
"05081",1529,1415,94,"Little River","AR"
"08009",NA,NA,NA,"Baca","CO"
"13233",1429,1270,893,"Polk","GA"
"13251",1630,1492,247,"Screven","GA"
"13105",1354,1147,276,"Elbert","GA"
"17013",NA,NA,NA,"Calhoun","IL"
"17003",NA,NA,NA,"Alexander","IL"
"18141",1187,1004,6296,"St. Joseph","IN"
"19061",1301,1121,1074,"Dubuque","IA"
"12053",1528,1234,5382,"Hernando","FL"
"12057",2166,1729,37989,"Hillsborough","FL"
"21041",1529,1321,103,"Carroll","KY"
"22017",1375,1091,4766,"Caddo","LA"
"26163",1837,1486,37301,"Wayne","MI"
"26009",1658,1407,325,"Antrim","MI"
"28157",NA,NA,NA,"Wilkinson","MS"
"30083",1933,1657,170,"Richland","MT"
"12037",3433,2899,163,"Franklin","FL"
"21005",1528,1297,543,"Anderson","KY"
"29103",NA,NA,NA,"Knox","MO"
"38017",1569,1319,3947,"Cass","ND"
"21105",NA,NA,NA,"Hickman","KY"
"29163",1570,1356,144,"Pike","MO"
"40139",2267,2173,191,"Texas","OK"
"21051",NA,NA,NA,"Clay","KY"
"38085",NA,NA,NA,"Sioux","ND"
"17085",1228,1077,177,"Jo Daviess","IL"
"45021",1197,1049,788,"Cherokee","SC"
"53063",1046,836,16673,"Spokane","WA"
"54053",1273,1113,162,"Mason","WV"
"47031",1409,1220,1042,"Coffee","TN"
"48141",1211,875,15667,"El Paso","TX"
"49051",1506,1164,1080,"Wasatch","UT"
"04011",NA,NA,NA,"Greenlee","AZ"
"06059",1666,1074,33733,"Orange","CA"
"06035",1274,1085,582,"Lassen","CA"
"09009",1877,1544,20223,"New Haven","CT"
"16041",1066,837,339,"Franklin","ID"
"37055",3611,3304,1975,"Dare","NC"
"38053",1682,1345,106,"McKenzie","ND"
"36031",1392,1083,459,"Essex","NY"
"41037",1263,1052,78,"Lake","OR"
"45053",1859,1556,482,"Jasper","SC"
"46053",NA,NA,NA,"Gregory","SD"
"01101",1475,1245,6439,"Montgomery","AL"
"02110",1536,1234,1388,"Juneau","AK"
"02290",NA,NA,NA,"Yukon-Koyukuk","AK"
"06019",1191,895,27285,"Fresno","CA"
"12095",1784,1438,34633,"Orange","FL"
"13231",1548,1336,507,"Pike","GA"
"13217",1572,1335,4064,"Newton","GA"
"30003",1491,1410,54,"Big Horn","MT"
"31161",NA,NA,NA,"Sheridan","NE"
"31181",NA,NA,NA,"Webster","NE"
"36073",1044,803,721,"Orleans","NY"
"37031",3064,2723,2799,"Carteret","NC"
"39105",1348,1226,98,"Meigs","OH"
"13319",1438,1243,107,"Wilkinson","GA"
"48295",NA,NA,NA,"Lipscomb","TX"
"41057",1182,851,571,"Tillamook","OR"
"47103",1527,1336,634,"Lincoln","TN"
"47051",1494,1311,686,"Franklin","TN"
"55109",1648,1344,2341,"St. Croix","WI"
"01065",1775,1594,86,"Hale","AL"
"02198",NA,NA,NA,"Prince of Wales-Hyder","AK"
"02220",NA,NA,NA,"Sitka","AK"
"08015",1182,985,583,"Chaffee","CO"
"12049",1995,1706,174,"Hardee","FL"
"13121",2418,1933,29245,"Fulton","GA"
"13235",1505,1367,162,"Pulaski","GA"
"13227",1616,1359,975,"Pickens","GA"
"13097",1473,1267,5615,"Douglas","GA"
"16015",1251,941,228,"Boise","ID"
"19197",1360,1132,132,"Wright","IA"
"19073",1293,1177,123,"Greene","IA"
"18045",1357,1189,190,"Fountain","IN"
"18037",1349,1167,1046,"Dubois","IN"
"21199",1551,1360,830,"Pulaski","KY"
"19055",1383,1245,110,"Delaware","IA"
"21089",1595,1400,387,"Greenup","KY"
"24027",1972,1566,14820,"Howard","MD"
"22121",1527,1261,622,"West Baton Rouge","LA"
"31175",NA,NA,NA,"Valley","NE"
"31011",NA,NA,NA,"Boone","NE"
"31109",1628,1442,11153,"Lancaster","NE"
"35027",1554,1275,343,"Lincoln","NM"
"42019",1109,844,5180,"Butler","PA"
"45023",1322,1119,385,"Chester","SC"
"47005",1562,1334,173,"Benton","TN"
"48201",2073,1613,64513,"Harris","TX"
"48209",1991,1408,5223,"Hays","TX"
"48287",1621,1404,133,"Lee","TX"
"48429",2395,2219,43,"Stephens","TX"
"48005",1584,1308,738,"Angelina","TX"
"48073",1829,1358,478,"Cherokee","TX"
"51033",1250,989,1397,"Caroline","VA"
"72049",NA,NA,NA,"Culebra",NA
"53017",1093,891,991,"Douglas","WA"
"18013",1691,1499,384,"Brown","IN"
"19039",1383,1119,132,"Clarke","IA"
"39073",1321,1173,322,"Hocking","OH"
"12003",1553,1237,437,"Baker","FL"
"19071",1585,1344,138,"Fremont","IA"
"12075",1661,1358,516,"Levy","FL"
"39013",1195,991,878,"Belmont","OH"
"19031",1320,1181,319,"Cedar","IA"
"37153",1471,1288,824,"Richmond","NC"
"12127",1567,1308,17354,"Volusia","FL"
"37069",1387,1161,2202,"Franklin","NC"
"13279",1847,1661,449,"Toombs","GA"
"29159",1454,1304,794,"Pettis","MO"
"21091",1685,1502,79,"Hancock","KY"
"21001",1543,1310,90,"Adair","KY"
"30059",NA,NA,NA,"Meagher","MT"
"36051",1170,880,1121,"Livingston","NY"
"51036",1488,1212,267,"Charles City","VA"
"45061",1758,1421,155,"Lee","SC"
"45017",1390,1230,226,"Calhoun","SC"
"48171",2567,1638,325,"Gillespie","TX"
"48349",1907,1504,557,"Navarro","TX"
"48347",1219,887,363,"Nacogdoches","TX"
"48255",2155,1964,54,"Karnes","TX"
"49045",1083,824,2226,"Tooele","UT"
"49025",963,808,64,"Kane","UT"
"51730",1193,978,950,"Petersburg","VA"
"54107",1165,990,1441,"Wood","WV"
"53001",1156,932,193,"Adams","WA"
"54045",1526,1404,60,"Logan","WV"
"17099",1349,1167,1277,"LaSalle","IL"
"18041",1183,1057,200,"Fayette","IN"
"36049",1352,1105,212,"Lewis","NY"
"39163",1620,1414,53,"Vinton","OH"
"20151",NA,NA,NA,"Pratt","KS"
"20069",NA,NA,NA,"Gray","KS"
"28117",1679,1458,167,"Prentiss","MS"
"28115",1601,1417,276,"Pontotoc","MS"
"28025",2338,2082,111,"Clay","MS"
"29207",1509,1333,284,"Stoddard","MO"
"29001",1320,1205,179,"Adair","MO"
"37099",1386,1106,618,"Jackson","NC"
"21057",NA,NA,NA,"Cumberland","KY"
"21217",1543,1360,188,"Taylor","KY"
"30035",1058,920,91,"Glacier","MT"
"16001",980,746,14239,"Ada","ID"
"31113",NA,NA,NA,"Logan","NE"
"44001",2506,2141,1175,"Bristol","RI"
"23013",1352,969,374,"Knox","ME"
"25027",1633,1355,17283,"Worcester","MA"
"26011",1442,1132,147,"Arenac","MI"
"29155",NA,NA,NA,"Pemiscot","MO"
"31021",1555,1426,112,"Burt","NE"
"33019",1448,1163,591,"Sullivan","NH"
"35025",2085,1883,1086,"Lea","NM"
"37149",1340,1049,506,"Polk","NC"
"37053",2902,2587,1565,"Currituck","NC"
"39035",1194,962,25702,"Cuyahoga","OH"
"42071",958,710,13900,"Lancaster","PA"
"37141",2566,2314,1982,"Pender","NC"
"48427",1783,1546,220,"Starr","TX"
"41059",1061,829,1324,"Umatilla","OR"
"42095",1181,875,9106,"Northampton","PA"
"54073",1023,900,70,"Pleasants","WV"
"45051",2082,1734,8807,"Horry","SC"
"02130",1435,1194,325,"Ketchikan Gateway","AK"
"05087",1704,1293,182,"Madison","AR"
"06029",1156,880,23371,"Kern","CA"
"12083",1263,1028,8756,"Marion","FL"
"17039",1309,1163,167,"De Witt","IL"
"28007",1843,1686,120,"Attala","MS"
"21121",1572,1316,240,"Knox","KY"
"21113",1742,1386,1392,"Jessamine","KY"
"22093",2223,1962,307,"St. James","LA"
"22095",2254,1947,1042,"St. John the Baptist","LA"
"23019",983,766,1846,"Penobscot","ME"
"28097",NA,NA,NA,"Montgomery","MS"
"31053",1793,1548,752,"Dodge","NE"
"29219",1688,1454,942,"Warren","MO"
"35061",1727,1430,1802,"Valencia","NM"
"37167",1131,979,946,"Stanly","NC"
"38061",1672,1307,67,"Mountrail","ND"
"31089",1606,1490,103,"Holt","NE"
"39151",1063,907,9187,"Stark","OH"
"42119",1028,792,476,"Union","PA"
"42065",792,649,343,"Jefferson","PA"
"45067",1507,1302,260,"Marion","SC"
"47141",1280,1114,1495,"Putnam","TN"
"48113",1844,1427,40358,"Dallas","TX"
"48491",1801,1424,17170,"Williamson","TX"
"17137",1254,1113,162,"Morgan","IL"
"18101",1483,1323,187,"Martin","IN"
"29057",NA,NA,NA,"Dade","MO"
"18113",1223,1032,856,"Noble","IN"
"20095",2093,1853,126,"Kingman","KS"
"21129",NA,NA,NA,"Lee","KY"
"20043",NA,NA,NA,"Doniphan","KS"
"28151",1986,1736,385,"Washington","MS"
"21103",1655,1407,278,"Henry","KY"
"29215",1495,1283,132,"Texas","MO"
"35051",1009,888,85,"Sierra","NM"
"30033",NA,NA,NA,"Garfield","MT"
"39141",1423,1173,814,"Ross","OH"
"35028",1505,1334,335,"Los Alamos","NM"
"40123",2186,1857,524,"Pontotoc","OK"
"45075",1605,1403,1072,"Orangeburg","SC"
"46067",NA,NA,NA,"Hutchinson","SD"
"47149",1439,1241,10803,"Rutherford","TN"
"51173",907,800,416,"Smyth","VA"
"48131",NA,NA,NA,"Duval","TX"
"48465",1316,982,591,"Val Verde","TX"
"49013",1122,828,238,"Duchesne","UT"
"49023",964,800,219,"Juab","UT"
"55111",1135,916,775,"Sauk","WI"
"72035",NA,NA,NA,"Cayey",NA
"01079",1571,1414,669,"Lawrence","AL"
"01085",2011,1956,76,"Lowndes","AL"
"51091",1149,894,31,"Highland","VA"
"53041",1303,1041,1675,"Lewis","WA"
"18103",1297,1118,498,"Miami","IN"
"18159",1512,1305,209,"Tipton","IN"
"18139",1356,1177,396,"Rush","IN"
"48039",2692,2201,8214,"Brazoria","TX"
"48245",2274,1992,3909,"Jefferson","TX"
"06105",1530,1249,168,"Trinity","CA"
"08027",1786,1581,133,"Custer","CO"
"13079",1523,1344,276,"Crawford","GA"
"16023",1330,779,30,"Butte","ID"
"16085",1252,1045,294,"Valley","ID"
"33013",1579,1277,3597,"Merrimack","NH"
"28071",2682,2395,592,"Lafayette","MS"
"20145",NA,NA,NA,"Pawnee","KS"
"20029",1893,1730,86,"Cloud","KS"
"20111",1614,1442,521,"Lyon","KS"
"21169",1458,1380,41,"Metcalfe","KY"
"29139",1684,1427,115,"Montgomery","MO"
"22059",1107,792,69,"LaSalle","LA"
"29077",1388,1219,9445,"Greene","MO"
"53061",1351,1066,24191,"Snohomish","WA"
"51149",1258,1037,1447,"Prince George","VA"
"55107",1162,1001,140,"Rusk","WI"
"55031",1295,1080,890,"Douglas","WI"
"54013",NA,NA,NA,"Calhoun","WV"
"56007",1220,1001,420,"Carbon","WY"
"34033",2017,1598,1510,"Salem","NJ"
"08061",NA,NA,NA,"Kiowa","CO"
"26089",2763,2546,32,"Leelanau","MI"
"27117",1509,1290,68,"Pipestone","MN"
"39039",1169,992,232,"Defiance","OH"
"37191",1437,1295,4571,"Wayne","NC"
"21157",1752,1499,414,"Marshall","KY"
"21177",1734,1442,293,"Muhlenberg","KY"
"40053",NA,NA,NA,"Grant","OK"
"13175",1766,1494,1016,"Laurens","GA"
"21203",1631,1221,43,"Rockcastle","KY"
"51750",978,797,467,"Radford","VA"
"46105",NA,NA,NA,"Perkins","SD"
"41023",NA,NA,NA,"Grant","OR"
"13177",1451,1221,1449,"Lee","GA"
"29113",1631,1444,1465,"Lincoln","MO"
"01049",1580,1390,607,"DeKalb","AL"
"05015",1682,1558,321,"Carroll","AR"
"05041",1404,1298,65,"Desha","AR"
"08017",NA,NA,NA,"Cheyenne","CO"
"12085",2761,2361,3942,"Martin","FL"
"12031",1495,1207,27590,"Duval","FL"
"48455",1876,1655,70,"Trinity","TX"
"48373",1870,1599,339,"Polk","TX"
"55139",1058,843,2972,"Winnebago","WI"
"72027",NA,NA,NA,"Camuy",NA
"48077",1858,1557,160,"Clay","TX"
"55133",1229,1005,9496,"Waukesha","WI"
"51650",1719,1365,6510,"Hampton","VA"
"55047",1121,888,141,"Green Lake","WI"
"53011",1136,905,14431,"Clark","WA"
"26155",1329,1108,1275,"Shiawassee","MI"
"08023",NA,NA,NA,"Costilla","CO"
"27081",1671,1351,58,"Lincoln","MN"
"37119",1494,1114,38696,"Mecklenburg","NC"
"27035",1686,1423,1656,"Crow Wing","MN"
"28127",2012,1879,179,"Simpson","MS"
"13007",NA,NA,NA,"Baker","GA"
"21003",1625,1449,195,"Allen","KY"
"21039",NA,NA,NA,"Carlisle","KY"
"29045",NA,NA,NA,"Clark","MO"
"22009",1266,990,331,"Avoyelles","LA"
"31077",NA,NA,NA,"Greeley","NE"
"23025",1107,890,287,"Somerset","ME"
"05125",1670,1439,3727,"Saline","AR"
"44007",1599,1280,7798,"Providence","RI"
"48163",1845,1437,45,"Frio","TX"
"20181",NA,NA,NA,"Sherman","KS"
"01023",1985,1741,46,"Choctaw","AL"
"42049",889,720,3959,"Erie","PA"
"51620",1227,1055,187,"Franklin","VA"
"01097",1983,1729,10700,"Mobile","AL"
"04005",1182,962,3478,"Coconino","AZ"
"06111",1524,1007,14593,"Ventura","CA"
"08081",1165,950,574,"Moffat","CO"
"11001",2022,1618,13938,"District of Columbia","DC"
"17059",NA,NA,NA,"Gallatin","IL"
"22031",1196,876,360,"De Soto","LA"
"23027",1111,826,447,"Waldo","ME"
"24031",1856,1509,43746,"Montgomery","MD"
"25003",1286,1042,1195,"Berkshire","MA"
"27167",1720,1526,105,"Wilkin","MN"
"29005",NA,NA,NA,"Atchison","MO"
"31131",1811,1622,464,"Otoe","NE"
"33003",1446,1184,943,"Carroll","NH"
"34011",1485,1207,2879,"Cumberland","NJ"
"30057",1404,1244,200,"Madison","MT"
"34005",1715,1347,15190,"Burlington","NJ"
"36103",2789,2190,48345,"Suffolk","NY"
"01121",1626,1414,1146,"Talladega","AL"
"46127",1635,1444,421,"Union","SD"
"51013",1645,1302,6677,"Arlington","VA"
"53029",1201,963,2809,"Island","WA"
"46023",NA,NA,NA,"Charles Mix","SD"
"02230",NA,NA,NA,"Skagway","AK"
"31081",1739,1614,147,"Hamilton","NE"
"17143",1163,963,3398,"Peoria","IL"
"17113",1164,997,4647,"McLean","IL"
"20171",NA,NA,NA,"Scott","KS"
"20059",1708,1558,636,"Franklin","KS"
"34017",2027,1506,3059,"Hudson","NJ"
"21143",1724,1557,117,"Lyon","KY"
"21233",1804,1570,59,"Webster","KY"
"21209",1375,1141,1641,"Scott","KY"
"21185",1949,1625,2722,"Oldham","KY"
"21077",1467,1195,103,"Gallatin","KY"
"26125",1573,1227,38060,"Oakland","MI"
"28065",1934,1750,46,"Jefferson Davis","MS"
"21111",1627,1365,25500,"Jefferson","KY"
"22013",1238,1028,67,"Bienville","LA"
"30013",1332,1149,3449,"Cascade","MT"
"35047",1692,1564,175,"San Miguel","NM"
"37151",999,824,3701,"Randolph","NC"
"31099",1995,1885,132,"Kearney","NE"
"40063",1664,1612,39,"Hughes","OK"
"42099",1087,788,868,"Perry","PA"
"42011",1092,808,10895,"Berks","PA"
"45015",1977,1654,6343,"Berkeley","SC"
"51107",1767,1327,18870,"Loudoun","VA"
"48149",1820,1554,226,"Fayette","TX"
"48081",NA,NA,NA,"Coke","TX"
"48299",1640,1212,283,"Llano","TX"
"48363",2286,2050,260,"Palo Pinto","TX"
"49055",NA,NA,NA,"Wayne","UT"
"31045",1967,1821,128,"Dawes","NE"
"42063",1065,809,732,"Indiana","PA"
"48247",NA,NA,NA,"Jim Hogg","TX"
"41047",915,652,8643,"Marion","OR"
"72023",NA,NA,NA,"Cabo Rojo",NA
"42067",978,761,200,"Juniata","PA"
"18145",1452,1233,990,"Shelby","IN"
"29095",1563,1341,21930,"Jackson","MO"
"29221",1540,1390,192,"Washington","MO"
"29105",1541,1361,489,"Laclede","MO"
"42081",866,661,2365,"Lycoming","PA"
"29121",1393,1323,97,"Macon","MO"
"22117",1498,1194,476,"Washington","LA"
"51147",1161,951,446,"Prince Edward","VA"
"42091",1667,1274,29798,"Montgomery","PA"
"27163",2013,1764,12610,"Washington","MN"
"51153",1552,1184,20762,"Prince William","VA"
"05001",1597,1357,171,"Arkansas","AR"
"24033",1756,1333,34710,"Prince George's","MD"
"34015",1681,1322,9683,"Gloucester","NJ"
"37199",1364,1174,273,"Yancey","NC"
"39019",1261,1082,415,"Carroll","OH"
"05011",1567,1449,44,"Bradley","AR"
"12009",2051,1685,22217,"Brevard","FL"
"06025",1146,941,3624,"Imperial","CA"
"47117",1309,1126,687,"Marshall","TN"
"16009",1188,914,162,"Benewah","ID"
"40045",NA,NA,NA,"Ellis","OK"
"40059",NA,NA,NA,"Harper","OK"
"16013",1632,1234,699,"Blaine","ID"
"30095",1929,1649,263,"Stillwater","MT"
"13001",1557,1371,212,"Appling","GA"
"39001",1321,1221,145,"Adams","OH"
"40153",2355,2124,295,"Woodward","OK"
"31121",1678,1486,94,"Merrick","NE"
"05133",1437,1265,123,"Sevier","AR"
"45071",1434,1155,773,"Newberry","SC"
"46125",1683,1426,158,"Turner","SD"
"47027",1246,1115,43,"Clay","TN"
"47025",1368,1179,239,"Claiborne","TN"
"48415",1919,1568,188,"Scurry","TX"
"72143",NA,NA,NA,"Vega Alta",NA
"40023",1777,1691,51,"Choctaw","OK"
"38067",1556,1361,66,"Pembina","ND"
"40041",1993,1682,411,"Delaware","OK"
"41043",1047,818,3331,"Linn","OR"
"50009",NA,NA,NA,"Essex","VT"
"29201",1820,1638,571,"Scott","MO"
"51099",1437,1134,1342,"King George","VA"
"53025",1196,947,1505,"Grant","WA"
"51105",991,800,112,"Lee","VA"
"53059",1352,1038,258,"Skamania","WA"
"29041",NA,NA,NA,"Chariton","MO"
"50011",1355,1043,441,"Franklin","VT"
"41017",1004,702,5569,"Deschutes","OR"
"29131",1536,1303,284,"Miller","MO"
"41025",1223,1002,98,"Harney","OR"
"29055",1518,1330,373,"Crawford","MO"
"21171",NA,NA,NA,"Monroe","KY"
"16031",1033,797,305,"Cassia","ID"
"16017",1308,1015,1585,"Bonner","ID"
"18115",1403,1226,42,"Ohio","IN"
"20187",NA,NA,NA,"Stanton","KS"
"21191",1356,1171,186,"Pendleton","KY"
"24019",1766,1380,766,"Dorchester","MD"
"26109",2112,1768,373,"Menominee","MI"
"27043",1431,1298,217,"Faribault","MN"
"28005",2095,2032,45,"Amite","MS"
"29143",1667,1511,121,"New Madrid","MO"
"34007",1588,1279,15633,"Camden","NJ"
"39123",1380,1142,750,"Ottawa","OH"
"37003",1079,868,801,"Alexander","NC"
"39171",1061,972,221,"Williams","OH"
"45049",1469,1259,105,"Hampton","SC"
"45037",1567,1320,684,"Edgefield","SC"
"48205",2778,2651,25,"Hartley","TX"
"51199",1712,1481,3828,"York","VA"
"53057",1360,1032,3477,"Skagit","WA"
"47147",1451,1227,2271,"Robertson","TN"
"55023",1287,937,86,"Crawford","WI"
"01055",1569,1361,2107,"Etowah","AL"
"01057",1796,1651,199,"Fayette","AL"
"04007",1156,866,1109,"Gila","AZ"
"08053",NA,NA,NA,"Hinsdale","CO"
"08031",2028,1747,20140,"Denver","CO"
"12119",1160,905,2260,"Sumter","FL"
"13195",1364,1174,785,"Madison","GA"
"17201",1102,931,4545,"Winnebago","IL"
"24041",2196,1857,1568,"Talbot","MD"
"20169",1591,1379,1149,"Saline","KS"
"17193",1462,1405,67,"White","IL"
"24510",1499,1190,14160,"Baltimore","MD"
"20017",NA,NA,NA,"Chase","KS"
"48087",NA,NA,NA,"Collingsworth","TX"
"41067",1129,791,15367,"Washington","OR"
"30069",NA,NA,NA,"Petroleum","MT"
"27107",1593,1449,89,"Norman","MN"
"30097",1408,1224,77,"Sweet Grass","MT"
"30093",1158,983,1249,"Silver Bow","MT"
"41039",975,701,10618,"Lane","OR"
"25017",1896,1576,28450,"Middlesex","MA"
"41029",962,708,6132,"Jackson","OR"
"50027",1501,1150,521,"Windsor","VT"
"42055",995,686,3114,"Franklin","PA"
"51159",1203,1004,174,"Richmond","VA"
"28055",NA,NA,NA,"Issaquena","MS"
"23015",1222,950,357,"Lincoln","ME"
"13115",1456,1230,2795,"Floyd","GA"
"16039",910,753,936,"Elmore","ID"
"47033",1506,1309,208,"Crockett","TN"
"50025",1650,1223,387,"Windham","VT"
"25005",1818,1550,10590,"Bristol","MA"
"13129",1672,1347,1326,"Gordon","GA"
"16043",1284,937,249,"Fremont","ID"
"17145",1391,1241,114,"Perry","IL"
"31031",1713,1507,70,"Cherry","NE"
"21151",1468,1258,1879,"Madison","KY"
"29073",1558,1365,179,"Gasconade","MO"
"12129",1693,1185,880,"Wakulla","FL"
"13287",1949,1680,66,"Turner","GA"
"13315",NA,NA,NA,"Wilcox","GA"
"15001",1699,1368,2716,"Hawaii","HI"
"72017",NA,NA,NA,"Barceloneta",NA
"28001",2019,1736,298,"Adams","MS"
"28011",1886,1664,292,"Bolivar","MS"
"46045",NA,NA,NA,"Edmunds","SD"
"46089",NA,NA,NA,"McPherson","SD"
"28039",2157,2058,152,"George","MS"
"28041",1893,1903,36,"Greene","MS"
"28047",2657,2409,4033,"Harrison","MS"
"13131",1536,1351,358,"Grady","GA"
"72115",NA,NA,NA,"Quebradillas",NA
"72147",NA,NA,NA,"Vieques",NA
"72069",NA,NA,NA,"Humacao",NA
"46063",NA,NA,NA,"Harding","SD"
"46075",NA,NA,NA,"Jones","SD"
"49037",982,720,108,"San Juan","UT"
"17081",1561,1288,303,"Jefferson","IL"
"47007",1573,1314,131,"Bledsoe","TN"
"35035",1202,1048,2148,"Otero","NM"
"38057",2164,2094,107,"Mercer","ND"
"18127",1528,1265,5698,"Porter","IN"
"35053",1563,1200,108,"Socorro","NM"
"21047",1597,1414,1504,"Christian","KY"
"46031",NA,NA,NA,"Corson","SD"
"16047",1006,854,198,"Gooding","ID"
"47061",1431,1305,108,"Grundy","TN"
"37001",1035,839,5310,"Alamance","NC"
"37007",1281,1181,149,"Anson","NC"
"21059",1231,1075,1796,"Daviess","KY"
"06005",1427,1162,1103,"Amador","CA"
"47049",1300,1183,174,"Fentress","TN"
"53053",1344,1053,27017,"Pierce","WA"
"22015",1705,1434,4201,"Bossier","LA"
"35003",NA,NA,NA,"Catron","NM"
"21075",NA,NA,NA,"Fulton","KY"
"35057",1506,1190,121,"Torrance","NM"
"19159",NA,NA,NA,"Ringgold","IA"
"16045",1042,788,505,"Gem","ID"
"16079",1049,805,328,"Shoshone","ID"
"37065",1470,1336,688,"Edgecombe","NC"
"16083",989,733,1686,"Twin Falls","ID"
"37195",1187,1000,2650,"Wilson","NC"
"24017",1610,1239,8354,"Charles","MD"
"16035",1154,941,144,"Clearwater","ID"
"47121",1538,1305,181,"Meigs","TN"
"47143",1357,1175,584,"Rhea","TN"
"47069",1633,1447,263,"Hardeman","TN"
"17131",1289,1117,219,"Mercer","IL"
"24021",1412,1143,12848,"Frederick","MD"
"16087",998,833,205,"Washington","ID"
"17151",NA,NA,NA,"Pope","IL"
"24025",1638,1291,11516,"Harford","MD"
"46041",NA,NA,NA,"Dewey","SD"
"46055",NA,NA,NA,"Haakon","SD"
"17173",1182,1116,91,"Shelby","IL"
"46069",NA,NA,NA,"Hyde","SD"
"22119",1170,853,400,"Webster","LA"
"47111",1292,1109,275,"Macon","TN"
"46071",NA,NA,NA,"Jackson","SD"
"26023",NA,NA,NA,"Branch","MI"
"24039",1911,1592,462,"Somerset","MD"
"22019",1872,1596,4554,"Calcasieu","LA"
